id	gender	role	language_english	duration_in_days	publications	organic_tweets	follower_global	followees_global	follower_researcher	follower_researcher_phd	follower_researcher_prof	follower_researcher_male	follower_researcher_female	follower_researcher_male_phd	follower_researcher_male_prof	follower_researcher_female_phd	follower_researcher_female_prof	follower_reciprocal_researcher	follower_reciprocal_researcher_phd	follower_reciprocal_researcher_prof	follower_reciprocal_researcher_male	follower_reciprocal_researcher_female	follower_reciprocal_researcher_male_phd	follower_reciprocal_researcher_male_prof	follower_reciprocal_researcher_female_phd	follower_reciprocal_researcher_female_prof	633	NA	NA	1	2728	24	277	92876	1056	844	151	98	402	159	54	50	30	18	75	6	18	36	18	1	8	2	6
15640375	NA	phd	1	1981	3	38	1187	143	12	2	0	1	0	0	0	0	0	5	1	0	0	0	0	0	0	0
15665510	male	professor	1	1980	1	249	753	1999	5	0	1	4	0	0	1	0	0	5	0	1	4	0	0	1	0	0
15674249	male	NA	1	1979	3	369	231	296	2	1	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	0
15678539	male	professor	1	1979	71	51	392	83	14	3	1	5	0	1	1	0	0	2	1	0	0	0	0	0	0	0
15687711	NA	NA	1	1978	2	0	11	13	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
15693775	NA	NA	1	1978	2	39	219	402	11	2	3	4	3	1	0	1	1	9	2	3	4	3	1	0	1	1
15708421	male	professor	1	1976	62	117	1176	280	144	23	17	65	30	8	6	7	4	25	1	4	12	8	1	1	0	1
15720002	male	NA	1	1975	6	598	553	719	7	2	1	3	3	2	0	0	0	3	1	1	2	0	1	0	0	0
15723038	female	NA	1	1975	8	43	51	99	7	2	0	3	2	0	0	1	0	7	2	0	3	2	0	0	1	0
15724679	male	phd	1	1975	9	154	20	53	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0
15726813	NA	NA	1	1975	21	43	369	338	85	8	11	32	13	2	4	2	2	41	4	6	17	7	2	3	1	1
15734380	NA	NA	1	1974	1	1703	86535	85742	26	0	2	18	4	0	1	0	1	26	0	2	18	4	0	1	0	1
15737390	NA	NA	1	1974	3	332	267	260	9	1	0	7	0	1	0	0	0	2	0	0	2	0	0	0	0	0
15741318	male	phd	1	1974	1	493	397	229	4	1	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0
15744583	male	NA	1	1973	4	12	55	180	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
15748869	NA	NA	1	1973	1	105	444	1435	2	0	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0	0
15750296	male	NA	1	1973	3	21	71	173	2	1	0	0	2	0	0	1	0	2	1	0	0	2	0	0	1	0
15751681	female	NA	1	1973	29	311	404	61	53	7	6	31	8	3	3	1	1	3	0	1	3	0	0	1	0	0
15758490	male	NA	1	1972	1	726	618	452	55	15	14	17	22	4	6	6	4	40	11	13	16	14	4	6	4	4
15764285	male	NA	1	1972	1	24	57	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15764368	male	NA	1	1972	1	35	69	62	3	1	1	2	1	1	0	0	1	2	1	1	1	1	1	0	0	1
15774392	NA	NA	1	1971	5	843	386	429	29	2	1	1	0	0	0	0	0	27	2	1	1	0	0	0	0	0
15776139	male	NA	1	1971	5	200	259	409	8	0	1	6	1	0	1	0	0	7	0	1	5	1	0	1	0	0
15778670	male	NA	1	1971	8	0	1961	1993	91	7	11	67	2	4	6	0	1	78	6	10	57	1	3	6	0	0
15782514	NA	professor	1	1971	93	26	1745	138	164	24	28	90	20	13	13	2	5	30	0	12	14	6	0	4	0	4
15782703	male	NA	1	1971	1	283	275	257	6	1	2	3	0	0	2	0	0	5	0	2	3	0	0	2	0	0
15787066	male	NA	1	1970	1	196	433	599	5	0	0	3	0	0	0	0	0	4	0	0	3	0	0	0	0	0
15789722	male	NA	1	1970	1	1	164	133	12	0	0	9	1	0	0	0	0	9	0	0	7	1	0	0	0	0
15791757	NA	NA	1	1970	1	226	620	470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15806850	NA	NA	1	1968	7	370	287	945	2	0	1	0	2	0	0	0	1	2	0	1	0	2	0	0	0	1
15817109	male	NA	1	1967	1	343	8352	199	50	0	2	31	5	0	2	0	0	10	0	1	9	0	0	1	0	0
15819085	male	NA	1	1967	2	449	536	240	8	6	1	6	1	4	1	1	0	8	6	1	6	1	4	1	1	0
15821287	male	professor	1	1967	10	57	2466	532	76	10	8	36	14	6	4	2	1	24	1	5	9	6	0	3	1	1
15823203	NA	NA	1	1967	1	11	46	305	5	1	0	3	0	1	0	0	0	4	1	0	2	0	1	0	0	0
15827269	male	NA	1	1967	2	280	58752	1308	62	4	7	33	9	2	3	0	1	6	0	1	5	0	0	1	0	0
15831455	female	NA	1	1966	1	1212	389	1416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15846698	male	NA	1	1965	10	10	209	65	38	12	4	19	5	6	1	3	0	6	1	2	2	0	1	1	0	0
15878359	female	phd	1	1962	1	0	60	101	5	1	0	0	1	0	0	0	0	4	1	0	0	1	0	0	0	0
15885667	male	NA	1	1962	12	216	402	684	32	2	1	15	10	0	0	2	1	19	0	1	11	5	0	0	0	1
15890531	NA	NA	0	1961	30	0	339	383	28	1	2	3	0	0	1	0	0	14	0	1	0	0	0	0	0	0
15893163	NA	NA	1	1961	1	1706	1544	1275	10	0	1	0	1	0	0	0	0	9	0	1	0	1	0	0	0	0
15900724	female	NA	1	1960	2	91	830	377	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15903628	male	professor	1	1960	56	421	724	527	62	4	9	40	3	3	5	0	0	42	1	8	28	3	1	5	0	0
15905323	male	NA	1	1960	6	130	238	381	11	3	1	8	1	2	1	0	0	5	1	1	3	1	1	1	0	0
15907770	NA	phd	1	1960	4	28	4	14	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0
15907795	male	NA	1	1960	2	17	123	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15908186	male	NA	1	1960	1	53	222	555	4	0	1	3	1	0	1	0	0	4	0	1	3	1	0	1	0	0
15908981	NA	NA	1	1960	12	2975	873	836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15910057	male	NA	1	1960	2	1	360	1126	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0
15910434	NA	NA	1	1960	1	4	48	397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15919907	NA	NA	1	1959	3	0	56	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15922122	female	NA	1	1959	8	252	236	226	7	1	1	1	0	0	1	0	0	4	0	1	1	0	0	1	0	0
15924408	NA	NA	1	1959	1	86	607	285	125	22	24	53	22	7	10	5	4	28	3	8	10	5	1	3	2	1
15929542	NA	NA	1	1958	15	155	397	651	4	0	1	2	0	0	0	0	0	4	0	1	2	0	0	0	0	0
15933390	NA	NA	1	1958	17	154	840	1442	10	1	1	7	2	0	0	1	0	9	0	1	7	1	0	0	0	0
15933737	female	NA	1	1958	28	0	18	37	1	0	1	1	0	0	1	0	0	1	0	1	1	0	0	1	0	0
15934249	female	NA	1	1958	NA	168	88	89	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15937226	male	NA	1	1958	12	782	5008	60	357	70	27	154	35	21	13	8	2	25	1	5	13	3	1	2	0	0
15937756	NA	NA	1	1958	1	106	332	685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15955171	male	NA	1	1956	5	167	168	320	20	8	1	12	0	4	1	0	0	16	7	1	11	0	4	1	0	0
15955980	NA	NA	1	1956	6	31	60	284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15957347	male	NA	1	1956	4	0	44	156	1	0	1	1	0	0	1	0	0	1	0	1	1	0	0	1	0	0
15959220	female	NA	0	1956	2	2	85	168	3	0	0	2	1	0	0	0	0	3	0	0	2	1	0	0	0	0
15966903	male	NA	1	1955	1	615	2794	530	26	0	0	15	6	0	0	0	0	2	0	0	1	0	0	0	0	0
15969327	NA	NA	1	1955	23	105	174	235	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
15986349	female	NA	1	1954	1	26	379	265	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0
15989147	NA	NA	0	1954	2	2093	1122	823	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
15989423	NA	NA	1	1954	1	605	7938	392	28	0	2	18	5	0	1	0	1	3	0	0	2	1	0	0	0	0
15990035	male	NA	1	1953	72	49	653	249	79	6	23	45	7	2	14	1	2	46	1	17	27	5	0	11	0	2
15993807	male	NA	1	1953	4	2	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15997375	NA	NA	1	1953	22	31	317	433	41	9	7	20	3	2	5	1	0	36	7	7	19	3	2	5	1	0
15997724	male	NA	1	1953	5	674	1683	853	21	2	2	18	3	2	2	0	0	9	1	2	8	1	1	2	0	0
16005455	male	NA	1	1952	1	63	1532	81	31	2	0	21	4	1	0	1	0	9	0	0	7	1	0	0	0	0
16012722	NA	phd	1	1952	18	257	842	118	7	0	0	3	0	0	0	0	0	2	0	0	1	0	0	0	0	0
16030323	male	NA	1	1951	18	688	1329	718	22	3	0	13	3	2	0	1	0	8	2	0	4	2	1	0	1	0
16033081	NA	NA	1	1951	2	506	793	299	12	0	1	5	1	0	1	0	0	6	0	1	1	1	0	1	0	0
16033586	male	NA	1	1951	2	247	288	168	12	2	4	11	1	2	4	0	0	9	0	4	8	1	0	4	0	0
16037384	female	professor	1	1950	2	871	1388	1214	25	3	6	16	4	2	5	0	1	18	1	6	11	4	0	5	0	1
16038313	male	professor	1	1950	149	52	117	189	5	1	1	1	2	0	0	0	1	2	0	1	1	1	0	0	0	1
16038961	male	NA	1	1950	10	3	286	257	9	0	3	6	1	0	2	0	0	8	0	3	6	1	0	2	0	0
16055364	NA	NA	1	1949	8	204	519	388	34	13	1	13	2	4	1	2	0	14	7	1	8	1	3	1	1	0
16065520	male	NA	1	1948	4	33	91	117	10	3	0	6	0	0	0	0	0	5	1	0	3	0	0	0	0	0
16067035	NA	NA	1	1948	2	207	5823	1030	321	58	14	174	23	25	10	7	1	89	13	3	58	6	7	3	2	0
16067430	male	NA	1	1948	3	102	105	197	14	4	0	8	2	3	0	1	0	13	4	0	8	2	3	0	1	0
16067606	male	NA	1	1948	3	143	271	388	10	1	6	6	2	0	5	0	1	10	1	6	6	2	0	5	0	1
16070207	NA	NA	1	1948	3	394	351	311	4	0	1	3	1	0	1	0	0	3	0	0	2	1	0	0	0	0
16103282	male	professor	1	1946	6	59	271	171	7	0	1	7	0	0	1	0	0	4	0	1	4	0	0	1	0	0
16113118	NA	NA	1	1945	7	758	537	434	23	3	0	11	8	1	0	2	0	13	1	0	6	4	0	0	1	0
16126316	male	NA	1	1944	24	177	151	176	33	8	4	19	6	6	3	2	0	26	6	3	15	4	4	2	2	0
16130960	male	NA	1	1944	19	205	306	291	15	2	4	8	2	0	3	1	0	11	1	4	7	2	0	3	1	0
16132526	female	NA	1	1944	1	689	1549	797	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
16136933	NA	professor	1	1944	57	644	1799	1008	294	76	50	123	52	32	24	12	11	225	59	47	93	46	27	22	11	11
16142717	male	NA	1	1943	6	120	277	458	17	3	1	12	3	3	1	0	0	13	3	1	11	1	3	1	0	0
16146327	NA	NA	1	1943	7	43	112	141	6	2	0	4	0	1	0	0	0	4	2	0	3	0	1	0	0	0
16146351	male	NA	1	1943	4	296	587	641	7	0	3	5	1	0	3	0	0	4	0	1	3	0	0	1	0	0
16153886	male	professor	1	1942	10	687	1147	297	12	2	2	7	1	2	1	0	0	2	0	2	1	0	0	1	0	0
16156671	NA	NA	1	1942	1	53	468	1191	6	3	0	1	2	0	0	1	0	5	3	0	1	2	0	0	1	0
16160251	male	phd	1	1942	4	137	399	412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16167411	male	NA	1	1941	77	50	139	71	8	1	1	5	1	1	0	0	1	5	0	1	3	1	0	0	0	1
16169070	NA	NA	0	1941	3	839	792	153	22	2	0	2	0	1	0	0	0	8	0	0	0	0	0	0	0	0
16175220	NA	NA	1	1941	1	67	39	172	3	1	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0
16185326	male	NA	1	1940	2	915	926	531	12	1	0	8	1	0	0	0	0	5	1	0	3	0	0	0	0	0
16186143	female	NA	1	1940	10	459	5101	851	53	1	4	38	3	1	2	0	0	25	1	1	18	1	1	0	0	0
16188176	male	NA	1	1940	1	140	362	446	2	0	1	2	0	0	1	0	0	2	0	1	2	0	0	1	0	0
16220409	female	NA	1	1938	7	35	195	264	3	0	0	2	1	0	0	0	0	3	0	0	2	1	0	0	0	0
16222634	male	NA	1	1938	5	210	157	307	10	2	0	4	1	0	0	1	0	8	2	0	3	1	0	0	1	0
16237229	male	NA	1	1937	1	296	1093	1051	8	0	1	6	1	0	1	0	0	7	0	0	5	1	0	0	0	0
16241665	NA	phd	1	1937	5	2	203	176	33	2	10	20	5	2	6	0	1	33	2	10	20	5	2	6	0	1
16244082	NA	professor	1	1937	53	212	390	166	64	19	9	25	6	4	8	3	0	6	1	2	5	0	0	2	0	0
16246810	male	NA	1	1937	1	68	249	362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16249966	NA	NA	1	1936	1	43	82	139	3	0	0	2	0	0	0	0	0	2	0	0	2	0	0	0	0	0
16251657	male	phd	1	1936	14	171	189	1011	9	0	5	6	0	0	5	0	0	7	0	5	5	0	0	5	0	0
16269328	male	NA	1	1935	6	139	366	1584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16269613	male	NA	1	1935	1	446	577	352	37	5	2	23	3	3	2	1	0	18	1	2	13	3	0	2	1	0
16279554	NA	phd	1	1934	1	113	109	318	21	4	4	10	6	2	1	1	0	21	4	4	10	6	2	1	1	0
16283618	NA	NA	1	1934	14	0	22	36	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16290466	male	NA	1	1933	1	31	766	816	4	0	0	1	2	0	0	0	0	3	0	0	1	1	0	0	0	0
16306571	male	NA	1	1932	1	12	802	2001	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16309660	male	NA	1	1932	15	179	568	1577	7	1	1	3	1	0	1	0	0	7	1	1	3	1	0	1	0	0
16331614	male	NA	1	1931	4	254	3277	353	50	7	5	25	7	1	4	2	0	20	5	1	7	4	1	0	2	0
16337680	male	professor	1	1931	6	339	1020	112	18	3	6	12	3	2	4	0	1	5	1	2	5	0	1	2	0	0
16347529	NA	NA	1	1930	7	35	130	167	17	5	1	7	3	1	1	1	0	16	5	1	6	3	1	1	1	0
16351272	female	NA	1	1930	3	149	1033	1339	18	0	0	7	3	0	0	0	0	11	0	0	5	2	0	0	0	0
16365467	NA	NA	0	1929	1	485	260	745	3	0	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0	0
16371218	female	NA	1	1929	1	0	27	49	1	0	1	1	0	0	1	0	0	1	0	1	1	0	0	1	0	0
16377999	male	NA	1	1928	2	727	892	608	12	7	0	4	7	2	0	4	0	8	6	0	2	5	1	0	4	0
16403976	male	NA	1	1926	10	539	249	293	2	1	0	2	0	1	0	0	0	1	1	0	1	0	1	0	0	0
16420481	male	NA	1	1925	1	30	80	149	6	0	4	2	3	0	1	0	2	6	0	4	2	3	0	1	0	2
16450742	male	professor	1	1923	3	302	305	634	10	2	1	3	2	0	0	0	1	10	2	1	3	2	0	0	0	1
16459055	male	NA	1	1923	10	0	6	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16464166	NA	NA	1	1922	15	2	132	266	20	5	3	5	5	1	1	1	1	18	4	3	5	5	1	1	1	1
16464499	male	NA	1	1922	1	139	471	189	18	0	0	13	3	0	0	0	0	12	0	0	10	1	0	0	0	0
16473516	male	NA	1	1922	1	0	83	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16476943	male	NA	1	1922	1	31	242	260	5	0	1	5	0	0	1	0	0	5	0	1	5	0	0	1	0	0
16479615	female	professor	1	1921	3	38	66	323	7	1	3	2	1	0	1	0	0	7	1	3	2	1	0	1	0	0
16492108	male	professor	1	1921	176	53	862	82	89	10	10	52	14	5	7	1	1	13	1	2	7	5	1	1	0	1
16492188	male	NA	1	1921	8	9	288	291	17	3	0	11	2	1	0	1	0	13	2	0	8	1	1	0	0	0
16496930	male	professor	1	1920	89	109	311	265	67	13	21	38	5	7	12	1	2	43	8	18	27	4	5	11	1	2
16497730	female	phd	1	1920	3	219	567	980	14	3	4	7	4	1	4	2	0	14	3	4	7	4	1	4	2	0
16498918	female	professor	1	1920	195	2	70	107	15	2	4	8	4	1	2	0	2	11	1	4	7	3	1	2	0	2
16502593	NA	professor	1	1920	8	12	101	267	26	3	9	12	7	0	4	1	3	22	2	9	10	5	0	4	0	3
16503630	female	phd	1	1920	1	68	416	152	10	1	2	8	1	1	2	0	0	8	1	2	7	1	1	2	0	0
16507498	NA	NA	1	1919	71	68	208	77	11	2	2	7	0	2	2	0	0	3	1	1	3	0	1	1	0	0
16511000	NA	NA	0	1919	12	557	235	353	5	0	0	3	0	0	0	0	0	5	0	0	3	0	0	0	0	0
16513278	male	NA	1	1919	5	25	814	71	53	5	3	37	0	3	2	0	0	16	0	2	13	0	0	1	0	0
16513478	NA	NA	1	1919	3	7	66	123	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16520284	female	professor	1	1919	8	4	452	322	34	8	5	5	1	1	0	0	0	22	5	3	5	0	1	0	0	0
16527273	female	NA	1	1918	1	4	977	896	4	0	0	3	1	0	0	0	0	4	0	0	3	1	0	0	0	0
16528606	male	NA	0	1918	4	35	152	210	3	1	1	1	0	0	0	0	0	2	1	1	0	0	0	0	0	0
16535985	male	NA	1	1918	1	446	113	221	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
16537943	female	NA	1	1917	5	314	760	1991	2	0	0	1	1	0	0	0	0	2	0	0	1	1	0	0	0	0
16544694	female	phd	1	1917	15	4	395	264	61	9	16	23	17	1	10	2	3	38	3	12	15	14	1	7	1	3
16546717	NA	NA	1	1917	2	100	39	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16549460	female	NA	1	1917	25	34	128	109	13	2	2	5	4	1	1	1	0	11	1	2	3	4	0	1	1	0
16552610	male	phd	1	1916	3	89	878	402	22	2	4	7	9	1	2	0	2	11	1	2	3	6	1	1	0	1
16553392	NA	professor	1	1916	110	59	307	169	24	5	3	15	2	3	1	1	0	9	2	3	5	1	1	1	1	0
16557854	female	professor	1	1916	1	42	164	166	3	1	0	2	0	1	0	0	0	1	1	0	1	0	1	0	0	0
16558026	male	NA	1	1916	20	32	156	157	26	4	1	15	3	2	1	0	0	21	3	1	12	2	2	1	0	0
16558410	male	NA	1	1916	3	17	130	411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16567886	NA	NA	0	1916	2	30	216	471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16568408	NA	NA	1	1916	1	0	52	293	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
16568971	male	NA	1	1916	42	1133	2296	1965	8	0	0	6	0	0	0	0	0	7	0	0	6	0	0	0	0	0
16579738	male	NA	1	1915	29	28	145	134	18	4	2	5	3	0	0	2	0	16	3	2	5	3	0	0	2	0
16580469	male	NA	1	1915	2	156	396	393	4	0	0	1	1	0	0	0	0	2	0	0	0	1	0	0	0	0
16581070	male	NA	1	1915	9	7	114	315	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0
16584600	female	NA	1	1915	1	253	1011	869	17	1	1	12	4	0	1	1	0	10	1	1	8	1	0	1	1	0
16587559	NA	phd	1	1914	4	559	552	767	16	3	0	8	0	1	0	0	0	9	1	0	5	0	0	0	0	0
16589515	NA	NA	1	1914	90	187	507	465	5	1	0	0	1	0	0	0	0	2	1	0	0	1	0	0	0	0
16590426	female	NA	0	1914	48	83	45	137	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
16594263	NA	NA	1	1914	1	168	1471	1259	34	0	2	25	2	0	0	0	0	33	0	2	24	2	0	0	0	0
16594398	male	NA	1	1914	1	404	189	221	2	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0
16602649	female	NA	1	1913	1	18	111	282	7	1	3	1	3	0	1	0	2	7	1	3	1	3	0	1	0	2
16602810	male	NA	0	1913	22	61	124	65	10	3	1	3	3	1	0	1	1	8	3	1	2	3	1	0	1	1
16605461	female	NA	1	1913	50	56	76	76	19	3	3	10	3	2	2	1	0	6	0	1	4	1	0	1	0	0
16606654	male	NA	1	1913	19	38	211	92	23	1	1	16	1	1	1	0	0	12	0	0	10	1	0	0	0	0
16620631	NA	NA	1	1912	1	6	72	151	5	1	0	2	1	0	0	0	0	5	1	0	2	1	0	0	0	0
16626176	male	NA	1	1911	12	250	1182	61	3	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0
16627055	male	NA	1	1911	3	40	183	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16629080	male	NA	1	1911	3	85	63	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16629132	male	professor	1	1911	18	110	731	261	57	7	7	36	3	5	5	0	1	21	0	6	15	1	0	5	0	0
16629994	male	phd	1	1911	19	1160	1938	828	188	52	28	87	38	16	14	11	8	90	20	21	47	20	8	11	4	6
16632955	NA	professor	1	1911	44	186	322	19	49	14	6	13	6	2	2	2	1	5	0	1	3	0	0	1	0	0
16640863	female	NA	1	1910	4	466	608	359	8	0	4	6	1	0	3	0	0	8	0	4	6	1	0	3	0	0
16644070	female	NA	1	1910	53	1	570	203	110	17	28	49	20	7	14	3	5	54	6	20	26	15	2	11	3	5
16644578	female	phd	1	1910	4	3	321	257	18	7	1	5	11	2	0	4	1	17	7	1	5	10	2	0	4	1
16656237	male	NA	1	1910	24	89	922	544	59	13	3	28	4	5	2	2	0	20	3	0	9	2	0	0	1	0
16665197	male	NA	1	1909	40	211	87964	345	539	57	44	325	30	34	27	2	5	24	0	1	21	2	0	1	0	0
16667661	female	NA	1	1909	7	31	266	759	2	0	0	2	0	0	0	0	0	2	0	0	2	0	0	0	0	0
16674284	male	NA	1	1909	51	210	487	299	75	10	10	40	9	4	5	3	0	27	3	4	17	2	2	3	1	0
16675001	male	NA	1	1909	1	1	54	20	2	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
16677638	male	phd	1	1908	6	8	151	178	4	2	0	3	1	2	0	0	0	1	1	0	1	0	1	0	0	0
16680571	NA	NA	1	1908	37	372	453	196	127	20	16	56	30	8	8	5	1	64	8	15	31	19	5	7	2	1
16687999	NA	NA	0	1908	5	1997	252	147	12	1	3	1	1	0	1	0	0	8	0	2	1	1	0	1	0	0
16690551	male	NA	1	1908	1	8	40	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16699061	NA	phd	1	1907	2	9	30	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16702263	NA	NA	0	1906	11	12	198	182	11	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
16707495	male	professor	1	1906	16	504	1176	366	94	21	14	39	26	9	7	8	1	34	3	11	16	9	1	6	2	1
16710473	NA	NA	1	1906	1	72	560	451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16728208	NA	NA	1	1905	11	13	120	125	10	2	3	4	1	1	1	0	1	8	2	2	4	0	1	1	0	0
16732354	male	NA	1	1904	2	61	7540	192	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16740885	male	phd	1	1904	1	408	500	723	5	1	0	3	0	1	0	0	0	3	0	0	1	0	0	0	0	0
16781421	NA	professor	1	1903	9	293	140	206	4	1	2	3	0	1	1	0	0	4	1	2	3	0	1	1	0	0
16786858	NA	phd	1	1903	12	0	199	104	25	9	1	8	2	2	0	1	0	9	1	1	3	1	0	0	0	0
16787199	male	NA	1	1903	22	14	70	229	3	2	0	2	0	1	0	0	0	1	1	0	0	0	0	0	0	0
16801905	NA	NA	1	1902	14	5	189	254	11	1	1	6	1	0	1	0	0	9	1	1	5	1	0	1	0	0
16807390	NA	NA	1	1902	1	140	898	1989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16811046	male	NA	1	1902	5	15	152	95	3	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0
16812987	NA	NA	1	1902	1	11	261	234	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16819900	male	NA	1	1901	1	561	2045	605	7	1	0	2	2	1	0	0	0	6	1	0	2	2	1	0	0	0
16824747	male	NA	1	1901	23	728	568	99	71	6	2	48	12	3	1	0	1	25	0	0	20	5	0	0	0	0
16837819	NA	NA	1	1900	3	13	69	256	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
16842625	NA	NA	1	1900	77	710	1811	440	8	1	1	2	1	0	0	0	1	5	1	1	1	1	0	0	0	1
16843945	NA	NA	1	1900	28	1	32	39	9	3	4	3	5	2	0	1	3	2	0	0	1	1	0	0	0	0
16847689	male	professor	1	1899	43	991	1311	1320	13	1	1	8	0	1	0	0	0	11	1	1	7	0	1	0	0	0
16851370	female	phd	1	1899	18	26	173	161	27	2	3	10	9	0	0	1	2	18	0	3	7	5	0	0	0	2
16856928	male	NA	1	1899	2	105	597	678	6	0	1	3	2	0	1	0	0	4	0	1	3	1	0	1	0	0
16866547	male	NA	1	1898	5	108	611	1004	3	0	0	1	1	0	0	0	0	3	0	0	1	1	0	0	0	0
16868154	male	NA	1	1898	143	195	986	613	236	34	30	101	32	13	15	3	3	127	9	23	62	19	4	13	1	1
16868605	male	NA	1	1898	12	4	105	115	4	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0
16887304	NA	phd	1	1897	1	702	324	251	9	2	1	6	1	2	1	0	0	4	1	0	2	1	1	0	0	0
16889621	male	NA	1	1897	10	0	15	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16890327	male	NA	1	1897	1	850	673	785	8	1	1	6	1	0	1	1	0	7	0	1	6	0	0	1	0	0
16891384	male	NA	1	1897	35	377	54372	226	457	44	43	276	30	22	23	5	4	19	0	2	18	0	0	1	0	0
16892628	male	NA	1	1897	4	0	139	157	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0
16897908	female	NA	1	1896	12	68	650	167	111	17	18	41	20	9	4	3	4	26	2	7	12	3	2	1	0	1
16903607	male	NA	1	1896	27	50	261	222	35	1	4	18	5	0	2	0	0	17	0	3	10	3	0	1	0	0
16906464	male	NA	1	1896	9	212	317	603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16908068	male	NA	1	1896	1	2	74	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16910050	female	NA	1	1896	40	11	245	154	38	7	9	23	6	2	6	2	3	18	2	5	15	2	2	4	0	1
16925097	NA	NA	1	1895	1	14	80	98	4	0	0	1	0	0	0	0	0	3	0	0	1	0	0	0	0	0
16928881	male	NA	1	1895	58	49	621	47	42	4	7	27	7	2	3	1	3	6	0	0	5	1	0	0	0	0
16929665	female	NA	1	1895	21	4	28	68	9	1	1	5	2	0	0	1	1	8	1	1	4	2	0	0	1	1
16932489	male	NA	1	1895	12	5	367	151	59	13	4	30	5	2	3	3	0	21	5	1	13	1	2	0	1	0
